id,title,original_language,release_date,vote_count,vote_average,adult,genre_names
257206,Time of Her Life,en,03-03-06,9,6.7,FALSE,"Fantasy, Horror, Mystery, Romance"
484415,Hotel Inferno 2: The Cathedral of Pain,en,29-09-17,12,6.2,FALSE,"Action, Horror"
558305,President Evil,en,18-10-18,3,2.7,FALSE,Horror
27729,Rejuvenatrix,en,22-07-88,10,4.5,FALSE,"Horror, Science Fiction"
51842,The Knackery,en,30-08-09,5,1.9,FALSE,Horror
85203,Twisted Nightmare,en,01-01-87,14,4.2,FALSE,Horror
105755,Hello Dracula,zh,20-06-86,0,0,FALSE,"Adventure, Comedy, Fantasy, Horror"
388732,Zk3,en,20-01-13,1,5,FALSE,"Horror, Mystery"
784281,Bigfoot vs the Illuminati,en,06-10-20,4,3.5,FALSE,"Animation, Horror, Science Fiction"
74864,Watch Out,en,01-10-08,4,3.8,FALSE,"Comedy, Drama, Horror"
141210,The Sleepover,en,12-10-12,8,6.6,FALSE,"Comedy, Horror"
665109,A Ghost Waits,en,03-05-20,14,5.4,FALSE,"Comedy, Horror, Romance"
3349,Frankenstein & the Werewolf Reborn!,en,01-01-00,5,3.7,FALSE,Horror
39984,Killer's Delight,en,01-01-78,3,5,FALSE,"Drama, Horror, Thriller"
84913,Pot Zombies,en,01-01-05,8,4.8,FALSE,Horror
150014,Superbeast,en,01-11-72,8,3.8,FALSE,"Horror, Science Fiction"
188758,Nothing Bad Can Happen,de,28-09-13,36,7,FALSE,"Crime, Drama, Horror"
435678,Mountain Devil,en,17-01-17,6,3.2,FALSE,"Documentary, Horror"
445054,Captain Voyeur,en,31-12-69,15,5.4,FALSE,Horror
725140,Future Century Amazons,ja,29-04-17,0,0,FALSE,"Comedy, Horror, Science Fiction"
146195,I Miss U,th,31-05-12,9,6.6,FALSE,"Horror, Romance"
261272,Why Try to Escape from That Which You Know You Can't Escape From? Because You Are a Coward,da,26-03-70,15,4.3,FALSE,"Horror, Mystery"
419832,Voodoom,en,01-08-15,0,0,FALSE,"Comedy, Horror"
705354,Not Alone in Here,en,17-05-20,15,6.4,FALSE,Horror
66706,Grim Prairie Tales,en,14-09-90,14,5.7,FALSE,"Horror, Western"
372891,Halloween Panic!,en,25-10-15,2,10,FALSE,"Animation, Family, Horror, TV Movie"
467026,Strain 100,en,22-10-20,7,4.1,FALSE,"Adventure, Horror"
813313,Big Octopus,zh,13-02-20,2,5.8,FALSE,"Action, Adventure, Fantasy, Horror, Science Fiction"
52404,Tomie: Another Face,ja,26-12-99,12,4,FALSE,"Horror, Romance"
124114,Party Line,en,01-10-88,9,4.9,FALSE,"Horror, Thriller"
422262,Vampiro: Warrior of the Night,es,10-09-93,7,3.9,FALSE,"Action, Horror, Science Fiction"
920642,The Seance,en,27-12-21,4,4.4,FALSE,Horror
1028005,Moon Light,en,17-09-22,0,0,FALSE,"Comedy, Horror"
98119,Attack of the Giant Leeches,en,07-07-08,4,3,FALSE,Horror
104925,The Murder Clinic,it,17-03-66,15,6.3,FALSE,"Crime, Horror"
141555,Snakewoman,en,07-10-05,4,2.3,FALSE,Horror
240222,The Ballad of Skinless Pete,en,08-03-14,5,5.6,FALSE,Horror
353382,Pink Eye,en,04-01-08,3,3,FALSE,Horror
28931,Soulmates,en,01-01-92,2,2.5,FALSE,Horror
29763,Catacombs,en,01-01-00,4,2.5,FALSE,Horror
56161,Picco,de,03-02-11,19,6,FALSE,"Crime, Drama, Horror"
355202,Missing 66,ja,05-09-12,3,2,FALSE,"Horror, Thriller"
954509,Fortess of Sin,en,07-06-22,1,2,FALSE,"Horror, Thriller"
88780,Devil Hunter Yohko 2,ja,22-12-92,1,7,FALSE,"Animation, Horror"
98039,Night Creature,en,01-06-78,2,1.5,FALSE,"Adventure, Horror, Thriller"
117326,The Cat,cn,22-10-92,17,6.6,FALSE,"Action, Horror, Science Fiction"
143864,Missing Man,cn,24-08-89,2,3.5,FALSE,"Crime, Drama, Horror, Thriller"
184150,Death at Love House,en,02-09-76,9,4.7,FALSE,"Horror, Mystery, TV Movie"
293379,Aftermath,en,31-10-12,5,4.2,FALSE,"Action, Horror"
416154,CarousHELL,en,02-09-16,5,5.6,FALSE,"Comedy, Horror"
570358,Exile,de,20-08-20,12,6.1,FALSE,"Drama, Horror, Thriller"
602551,The Chasing World 3,ja,12-05-12,1,4,FALSE,"Horror, Mystery, Science Fiction"
50317,Head Trauma,en,24-06-06,4,4,FALSE,"Horror, Mystery, Thriller"
488468,Within These Walls,en,07-03-15,5,5.8,FALSE,Horror
65252,Deadly Instincts,en,09-08-97,19,4.4,FALSE,"Horror, Science Fiction"
271651,Stricken,en,27-07-10,4,3.5,FALSE,"Horror, Thriller"
450647,Danur,id,27-03-17,13,5.7,FALSE,Horror
542104,Kinavalli,ml,27-07-18,4,6,FALSE,"Comedy, Fantasy, Horror"
573687,Monsterland 2,en,08-01-19,3,6.3,FALSE,Horror
1024747,Mukbang,en,10-09-22,0,0,FALSE,Horror
48147,Frost: Portrait of a Vampire,en,06-08-03,5,2.4,FALSE,"Horror, Thriller"
77047,Unseen Evil,en,12-11-01,6,4.3,FALSE,Horror
88361,Seeds,en,01-01-68,8,4.5,FALSE,"Drama, Horror"
91378,Awakening of the Beast,pt,01-01-70,19,5.3,FALSE,"Drama, Horror"
119169,Mama Dracula,en,19-11-80,7,2.7,FALSE,"Comedy, Horror, Thriller"
125773,Scream Baby Scream,en,01-01-69,2,3.5,FALSE,Horror
155288,Bela Kiss: Prologue,de,10-01-13,13,4.4,FALSE,"Horror, Mystery, Thriller"
186920,Hell Has No Boundary,cn,04-06-82,4,5.1,FALSE,"Horror, Thriller"
343474,Dreadtime Stories,en,15-11-14,5,3.3,FALSE,Horror
739901,The Possessed,en,29-10-21,1,2,FALSE,"Horror, Thriller"
993883,Patmos,en,01-07-22,0,0,FALSE,"Action, Horror, Science Fiction, War"
26499,Victim,cn,16-10-99,12,7.1,FALSE,"Crime, Horror, Thriller"
35324,Sight,en,"Jeffery finds comfort in knowing someone shares his affliction. But his comfort is short lived. Dana suddenly goes missing and Jeffrey is left alone to find the answers.\"",20-05-08,6,Released,FALSE
316780,The Shower,en,06-10-13,5,6.2,FALSE,"Comedy, Horror"
335696,Survivors,en,24-08-15,6,5.8,FALSE,"Drama, Horror, Thriller"
194759,Reel Horror,en,01-01-85,6,2.7,FALSE,"Comedy, Fantasy, Horror, Mystery"
928773,Whisper,en,23-01-22,1,10,FALSE,"Horror, Thriller"
5657,The Worm Eaters,en,12-04-77,9,4.7,FALSE,"Comedy, Horror"
10980,Scratch: The New Sound of Terror,de,07-10-04,4,4.8,FALSE,"Action, Horror"
12601,Garden of Love,de,03-03-03,10,4.2,FALSE,Horror
16009,Offscreen,da,18-08-06,12,6.6,FALSE,"Drama, Horror, Romance"
20130,Jail,hi,06-11-09,4,6.3,FALSE,"Drama, Horror"
22577,The Suicide Song,ja,"one of the staff called out...\"\"There was a real Densen-Uta!\"\" He discovers on the internet of a song back in 1933",Hungary,"which caused mysterious deaths of many people.  In \"\"Densen-Uta\"\"",and with the help of third rate gossip magazine reporter,tries to solve the mystery and horror behind the song. They come to know just how real
27557,Lord of the Undead,en,04-04-04,2,7,FALSE,"Horror, Mystery"
27675,Blood Gnome,en,27-03-04,10,3.1,FALSE,Horror
27701,Castle of the Creeping Flesh,de,25-07-68,4,4.5,FALSE,Horror
28098,Psycho Santa,en,01-01-03,4,1.3,FALSE,Horror
28228,The Jekyll and Hyde Portfolio,en,01-01-71,1,1,FALSE,Horror
28804,Alone Against Terror,es,28-07-86,1,4,FALSE,Horror
29072,Night of the Zombies,en,01-01-81,1,1,FALSE,Horror
29305,Face of Terror,es,28-10-62,3,6,FALSE,"Horror, Science Fiction, Thriller"
29712,Vampire Call Girls,en,01-01-98,3,3.7,FALSE,Horror
29759,Un vampiro a Miami,en,01-01-93,0,0,FALSE,Horror
29873,The Bloody Vampire,es,06-09-62,8,8.4,FALSE,Horror
30450,The Darkling,en,"\"\" which possesses the power to create incredible wealth for the person who will pledge unending \"\"companionship.\"\"\"",14-08-00,9,Released,FALSE
30887,The National Mummy,es,21-10-81,2,5.3,FALSE,"Comedy, Horror"
33438,Final Hour,da,26-06-95,9,6.2,FALSE,"Horror, Thriller"
37471,Shadows of Time,bn,06-11-05,11,6.1,FALSE,"Drama, Horror, Romance"
37862,Intruder,en,22-10-08,3,4.3,FALSE,Horror
38123,Not Like Others,sv,04-09-08,6,4.2,FALSE,"Horror, Thriller"
40351,Sex Beyond the Grave,en,01-01-84,2,6.5,FALSE,Horror
45065,Cruel Restaurant,ja,25-01-08,18,4.6,FALSE,"Comedy, Horror"
46653,To the Limit,es,19-12-97,1,6.5,FALSE,"Horror, Thriller"
46759,Silent Scream,en,01-01-90,7,5.4,FALSE,"Crime, Horror, Thriller"
46980,Devil's Exorcist,es,01-01-75,1,6,FALSE,"Drama, Horror"
52375,Kutukan Suster Ngesot,id,27-07-09,1,5,FALSE,Horror
52392,The Haunted School,cn,15-03-07,2,4.5,FALSE,Horror
54606,In Search of Lovecraft,en,04-10-08,7,1.6,FALSE,Horror
54827,Not Without My Handbag,en,14-11-93,11,6.8,FALSE,"Animation, Comedy, Horror"
57126,The House,th,23-08-07,5,6,FALSE,Horror
58245,Don't Turn Around,tl,"\"\" Anne plays Melissa",a young nurse with a bright future ahead of her. But will the future turn to her favor as strange and violent events occur at the hospital she works for. Together with her boyfriend James,"they try to uncover the killer behind the rising number of deaths among the patients in the hospital.  In the second story \"\"Salamin",a beautiful young family breadwinner whose only aspiration is to see her family live a better life. When her father left her and her mother and younger sister for another woman,Angel decided to move into a new place. Little did they know the danger that lies ahead. As she discovers an old mirror
58719,The Hair of the Beast,fr,Joseph finds out that there are werewolves that terrorize the village. Besides,things get complicated when he falls in love with Marie Labotte,"a \"\"daughter of the king\"\" that no one wants to marry. All in all","Joseph will end up fighting against the werewolves.\"",01-10-10
58987,Lockout,en,01-01-06,3,3,FALSE,Horror
59008,Fired,hi,29-01-10,7,4.9,FALSE,"Horror, Thriller"
60068,S.S.D.,ru,has started. Following the results of a casting,five young men and five girls,led by young TV presenter Alice Ten,not money,that will be the award for the winner. The maniac hiding behind the mask of a horse
62714,Zombie Farm,es,01-01-09,5,2.1,FALSE,Horror
62993,Infamous Bondage Murders,en,01-04-98,2,3.5,FALSE,Horror
64112,Aatma,hi,18-05-06,3,3.7,FALSE,"Crime, Drama, Horror, Thriller"
64664,Sensual Ward: Wet Red Lips,ja,28-01-05,6,3.5,FALSE,Horror
64768,Video Violence 2,en,01-01-88,9,6.1,FALSE,Horror
64855,Ghost Stories,en,05-12-87,1,10,FALSE,"Animation, Horror, TV Movie"
65499,Platoon of the Dead,en,16-06-09,5,2.4,FALSE,Horror
67348,The Phantom Killer,cn,02-04-81,1,7,FALSE,"Action, Crime, Drama, Horror, Mystery"
71313,Deadly Game,nl,25-09-06,8,5.6,FALSE,Horror
71990,The Strange World of Planet X,en,04-03-58,12,4.1,FALSE,"Drama, Horror, Science Fiction"
72256,Blood Ties,zh,10-09-09,7,5.9,FALSE,"Horror, Mystery, Thriller"
73644,Where Got Ghost?,zh,13-08-09,1,5,FALSE,"Comedy, Horror"
78325,Killer's Moon,en,06-07-78,13,5.1,FALSE,"Crime, Horror"
79119,House of the Wolf Man,en,01-10-09,2,6.3,FALSE,"Family, Horror"
79322,Set Up,cn,02-06-05,1,2,FALSE,"Crime, Horror"
80238,Ambuli,ta,17-02-12,2,5.3,FALSE,"Fantasy, Horror, Thriller"
81498,Bread and Circus,no,16-05-03,5,2.2,FALSE,"Adventure, Comedy, Fantasy, Horror"
82431,The Fantasist,en,01-08-86,4,4.6,FALSE,"Crime, Drama, Horror, Thriller"
83875,Doctor Death: Seeker of Souls,en,01-10-73,10,5.6,FALSE,Horror
83986,Aswang,en,02-11-11,2,3.5,FALSE,"Horror, Thriller"
84006,D' Anothers,tl,to enable stranded ghosts to cross over to the afterlife. With no surviving clan member opening the portal in the past 100 years,ghosts have overcrowded the now-abandoned mansion. Hesus Resurreccion is about to find out that he is The One but he is afraid of ghosts. When he inherits the mansion,he wants to sell it immediately but it isn't that easy since people believe the mansion is haunted. He totally freaks out when he learns that the people he sees in the mansion are all ghosts. Hesus has no choice but to fulfill his mission as The One. As he spends more time with the ghosts,26-07-05,2
84990,Innocent Prey,en,14-06-84,2,4,FALSE,Horror
85007,Murderlust,en,01-01-85,6,4.3,FALSE,"Horror, Thriller"
85206,City of Blood,en,01-01-83,5,3.4,FALSE,"Crime, Drama, Horror, Mystery, Thriller"
85235,Island of the Doomed,es,20-02-67,3,5.2,FALSE,"Horror, Science Fiction"
85241,The Headless Ghost,en,18-04-59,6,3.8,FALSE,"Comedy, Fantasy, Horror"
85259,Phoenix the Ninja,zh,06-06-81,3,2.3,FALSE,"Action, Adventure, Fantasy, Horror"
85683,Psycho Girls,en,01-01-85,2,3.5,FALSE,"Comedy, Horror"
86198,Oh! My Zombie Mermaid,ja,04-01-04,2,5.5,FALSE,"Action, Comedy, Horror"
86470,God's Bloody Acre,en,01-07-75,3,4.3,FALSE,"Drama, Horror"
86658,Zombie Christ,en,27-10-10,2,1.5,FALSE,Horror
86744,House of the Living Dead,en,12-08-74,3,5.7,FALSE,"Horror, Science Fiction"
87339,The Guard from the Underground,ja,16-06-92,6,5.3,FALSE,"Crime, Drama, Horror, Thriller"
87915,The Demon Rat,en,01-01-92,5,5,FALSE,"Horror, Mystery, Science Fiction, Thriller"
88350,Carnage,en,23-04-84,6,3.2,FALSE,"Drama, Horror"
88613,Magic of the Universe,tl,25-12-87,4,6,FALSE,"Fantasy, Horror"
88718,Paura,it,13-06-12,23,4.9,FALSE,"Horror, Thriller"
93957,Twists of Terror,en,02-07-97,3,6,FALSE,"Horror, Thriller, TV Movie"
94656,Castle of the Monsters,es,16-10-58,7,6,FALSE,"Fantasy, Horror, Science Fiction"
97850,Marcus,en,27-03-07,5,4,FALSE,Horror
97981,Black Night,cn,13-04-06,6,5.2,FALSE,"Drama, Horror, Science Fiction, Thriller"
98081,Junior,en,13-09-85,6,3.3,FALSE,"Horror, Thriller"
99328,BIOPHAGE,en,,,,,
"sino tambin con una extraa variedad de sobrevivientes humanos y un experimento siniestro del Dr. Miller que puede acarrear un desastre an mayor.\"",01-01-10,3,Released,FALSE,Horror,,
99831,Angel Negro,es,31-10-00,7,4.1,FALSE,Horror
100009,DevilDolls,en,01-01-12,6,4.7,FALSE,Horror
102042,Another Son of Sam,en,01-01-77,1,4,FALSE,"Crime, Horror, Thriller"
102765,That Little Monster,en,19-04-94,7,3.1,FALSE,"Comedy, Horror, Science Fiction"
104112,Grave Mistake,en,02-12-08,1,10,FALSE,"Comedy, Horror"
104116,Ghost Story,en,19-03-74,7,4.9,FALSE,Horror
104623,Pig-Chicken Suicide,ja,30-10-81,8,6.3,FALSE,"Drama, Horror"
105083,Your Sweet Body to Kill,it,27-06-70,7,6.7,FALSE,"Horror, Thriller"
105148,Mania,it,with the intention that the human body in a cataleptic state can be cured more easily.  He lives with his wife Lisa and several other people:  his twin brother Germano; Katia,the waitress; Lailo,his assistant and young student Erina.  Having discovered his brother's affair with Lisa,while Lailo,wandering in the villa's surroundings
105150,Sexy Cat,es,21-05-73,8,6.1,FALSE,"Horror, Mystery"
105746,Terrorgram,en,"\"\"Pandora\"\" and \"\"Veteran's Day\"\".\"",08-08-88,4,Released,FALSE
105754,Hello Dracula 2: Son of the Vampire,zh,01-01-87,1,6,FALSE,"Adventure, Comedy, Fantasy, Horror"
106517,Jail House Eros,cn,07-12-89,5,5.8,FALSE,"Comedy, Horror"
106708,Dead Curse,cn,21-11-85,0,0,FALSE,Horror
107413,Snake Woman's Curse,ja,12-07-68,2,6.5,FALSE,Horror
108066,The Secret of Seagull Island,en,01-03-85,2,4.5,FALSE,"Horror, Thriller"
108072,Killing of the Flesh,it,05-04-83,2,4,FALSE,"Horror, Mystery, Thriller"
108580,S.I.C.K. Serial Insane Clown Killer,en,20-10-03,8,1.4,FALSE,Horror
112594,To Hell with the Devil,cn,08-04-82,1,7,FALSE,"Comedy, Fantasy, Horror"
112941,The Mummies of San Angel,es,02-01-75,6,3.2,FALSE,"Action, Adventure, Horror, Mystery, Thriller"
113344,The American Scream,en,01-01-88,7,4.7,FALSE,"Comedy, Horror"
114126,Phantom of the Ritz,en,30-10-88,1,3,FALSE,"Comedy, Horror"
115609,The Son of Dr. Jekyll,en,31-10-51,4,4,FALSE,"Crime, Horror, Romance"
116319,Rift,en,01-01-11,10,2.8,FALSE,Horror
117026,Daughter of Dr. Jekyll,en,28-06-57,14,5.8,FALSE,"Fantasy, Horror"
119201,The Invasion of the Vampires,en,20-06-63,7,5.9,FALSE,"Horror, Mystery, Thriller"
119577,Special Silencers,id,01-06-82,3,6.3,FALSE,"Action, Horror"
124656,Kiss Daddy Goodbye,en,01-01-81,3,4.7,FALSE,Horror
126075,CreepTales,en,01-01-89,4,4.3,FALSE,"Comedy, Fantasy, Horror"
126689,The Turn of the Screw,en,15-04-74,8,6.6,FALSE,"Drama, Horror, Thriller, TV Movie"
128191,Punk Rock Holocaust,en,31-10-04,2,4,FALSE,"Horror, Music"
132729,White Lady,en,19-07-06,3,4.7,FALSE,"Horror, Thriller"
132916,Sorority Girls and the Creature From Hell,en,01-01-90,4,3.8,FALSE,Horror
132935,Blind Witness,en,26-11-89,2,8,FALSE,"Horror, Mystery, Thriller, TV Movie"
134628,2: Voodoo Academy,en,01-10-12,6,4,FALSE,"Horror, Thriller"
135589,The Captured Bird,en,16-05-12,16,5.4,FALSE,"Fantasy, Horror"
135893,Suckablood,en,16-06-12,18,6.4,FALSE,"Fantasy, Horror"
136006,Spirit Lost,en,24-03-97,2,1.5,FALSE,Horror
138860,Sword of Blood,ja,11-07-11,5,4.8,FALSE,"Action, Horror"
138999,Little Corey Gorey,en,01-01-93,6,4.8,FALSE,Horror
140025,Yotsuya Ghost Story,ja,01-07-59,5,5.8,FALSE,"Drama, Horror"
140378,Trilogy of Lust II,cn,but at night she goes on murderous sprees,dressed in sexy rubber and latex costumes,"to have sex with unsuspecting men. After the sexual intercourse she kills them violently and collects body parts like ears or noses as her trophies..\"",4,2.8
140425,Conspiracy of Terror,en,29-12-75,2,6,FALSE,"Comedy, Crime, Drama, Horror, Thriller, TV Movie"
140516,Help Me... I'm Possessed,en,25-10-74,3,5,FALSE,Horror
143865,Exposed to Danger,zh,09-07-82,0,0,FALSE,"Drama, Horror, Thriller"
144630,Flnset,da,19-04-00,3,4.7,FALSE,Horror
144838,The House of the Seven Tombs,es,25-03-82,1,6,FALSE,"Horror, Mystery, Thriller"
145850,Dance Or Die,en,01-01-87,2,8,FALSE,"Crime, Drama, Horror, Thriller"
153295,Hex After Hex,cn,revenge,insanity,violence,and even romance ensue. Director Kuei Chih-hung,already famous for Bamboo House of Dolls
155676,Tokyo Psycho,ja,11-09-04,6,4,FALSE,Horror
158100,Mara,sv,16-01-13,6,3.4,FALSE,"Horror, Mystery, Thriller"
161692,The Night God Screamed,en,01-01-71,3,5.8,FALSE,"Crime, Horror"
164993,Shopping Tour,ru,28-11-13,12,5.4,FALSE,"Comedy, Drama, Horror, Thriller"
167123,Love Brides of the Blood Mummy,es,21-06-73,2,2.5,FALSE,Horror
170647,A Perfect Child of Satan,en,12-02-12,11,4.5,FALSE,Horror
176104,Avunu,te,21-09-12,2,6,FALSE,Horror
177099,Macabre Legends of the Colony,es,31-01-74,5,5,FALSE,Horror
179995,Lifeline Express,zh,"who believes in the occult.\"",28-12-84,3,Released,FALSE
185162,Possessed,cn,19-06-02,1,4,FALSE,Horror
189307,Back from Beyond,es,11-10-82,0,0,FALSE,"Crime, Horror"
189469,Pepito and the Monster,es,30-09-57,4,5,FALSE,"Drama, Horror, Science Fiction"
191386,Don't Look in the Attic,it,15-04-82,4,6.1,FALSE,"Horror, Mystery"
191429,Hypnosis,it,19-12-62,8,5.3,FALSE,"Horror, Thriller"
192982,Delitti,en,19-06-87,2,4,FALSE,"Crime, Horror, Thriller"
194209,Crocodile Fury,cn,30-01-88,5,4.4,FALSE,"Action, Horror"
194992,The Hard: Bounty Hunter,ja,01-05-96,1,2.5,FALSE,"Action, Animation, Crime, Horror"
200272,La cripta de las condenadas: Parte II,es,07-10-12,5,3.7,FALSE,Horror
202626,Night Cries,en,29-01-78,1,5,FALSE,"Drama, Horror, TV Movie"
204734,Nucingen House,fr,30-06-08,6,6.3,FALSE,Horror
204772,Cyberstalker,en,"who leads them further down the rabbit hole into a gruesome sci-fi showdown that will leave your senses reeling!\"",22-10-96,2,Released,FALSE
208916,Lycantropus: The Moonlight Murders,es,17-06-96,4,5.5,FALSE,Horror
210298,The Darklings,en,14-02-99,0,0,FALSE,"Crime, Drama, Horror, Mystery, Thriller"
210653,The Man Without a Face,es,29-07-50,10,6.8,FALSE,"Crime, Drama, Horror, Thriller"
213809,Mayhem Motel,en,20-02-01,3,3.7,FALSE,Horror
214198,Rana: The Legend of Shadow Lake,en,01-01-81,7,2.7,FALSE,"Adventure, Horror, Science Fiction"
215280,Billy Badd,en,01-01-92,3,4.7,FALSE,Horror
217130,The Gilgo Beach Murders,en,12-11-13,1,5,FALSE,"Crime, Horror, Thriller"
217810,Ghoul,ru,17-11-97,11,6.7,FALSE,"Action, Horror"
